request_id,customer_id,region_id,request_type,priority,channel,status,created_at,closed_at,resolution_hours,crew_id,satisfaction_score,repeat_contact,estimated_cost
229,5623,6,Billing,Low,Phone,Closed,2024-04-24 16:27:00,2024-05-01 04:27:00,156.0,,3.0,0,15.0
230,4508,2,Vegetation,High,Mobile App,Closed,2025-08-05 23:29:00,2025-08-07 01:29:00,26.0,121.0,5.0,0,408.89
231,5659,1,Outage,Medium,Phone,Escalated,2025-12-26 01:48:00,,,87.0,,0,375.2
232,3922,4,Vegetation,High,Web,Closed,2024-03-09 17:24:00,2024-03-11 01:24:00,32.0,40.0,5.0,0,361.63
233,4767,2,Billing,Low,Mobile App,Open,2024-12-05 09:55:00,,,,,1,185.32
234,4210,4,Outage,High,Field Report,Closed,2024-06-15 00:03:00,2024-06-15 09:03:00,9.0,55.0,4.0,0,278.86
235,4397,1,Outage,Critical,Web,Open,2024-05-18 21:09:00,,,23.0,,0,519.38
236,3992,1,Streetlight,Medium,Web,Closed,2026-02-06 16:47:00,2026-02-11 02:47:00,106.0,108.0,5.0,0,303.99
237,2949,1,Vegetation,High,Phone,Closed,2025-11-20 04:47:00,2025-11-21 14:47:00,34.0,4.0,4.0,0,355.02
238,5195,8,Meter,Low,Web,Closed,2024-08-12 04:08:00,2024-08-16 03:08:00,95.0,128.0,3.0,0,487.66
239,1042,7,Inspection,Low,Mobile App,Pending,2026-01-05 06:02:00,,,34.0,,0,311.58
240,3424,1,Meter,Low,Mobile App,Closed,2025-02-09 06:00:00,2025-02-10 16:00:00,34.0,15.0,3.0,0,424.09
241,4874,4,Meter,High,Field Report,Pending,2025-04-15 11:25:00,,,25.0,,0,233.9
242,1838,8,Outage,Low,Phone,Closed,2025-10-29 05:38:00,2025-10-29 14:38:00,9.0,175.0,4.0,0,500.21
243,5618,3,Streetlight,Low,Mobile App,In Progress,2025-01-22 19:02:00,,,41.0,,0,214.72
244,4350,3,Meter,Critical,Phone,Escalated,2024-09-26 07:53:00,,,139.0,,0,325.45
245,548,4,Vegetation,Medium,Web,In Progress,2025-08-04 02:51:00,,,31.0,,0,345.11
246,115,4,Billing,Medium,Mobile App,Pending,2025-03-03 12:29:00,,,,,0,182.66
247,333,3,Billing,High,Web,In Progress,2024-03-27 18:32:00,,,,,0,221.39
248,496,8,Meter,Low,Mobile App,Closed,2024-11-03 20:02:00,2024-11-05 23:02:00,51.0,111.0,3.0,0,581.6
249,1609,8,Inspection,Medium,Web,Closed,2026-01-04 07:36:00,2026-01-07 06:36:00,71.0,3.0,4.0,0,347.83
250,4953,1,Billing,Medium,Web,Closed,2024-06-21 12:08:00,2024-06-23 20:08:00,56.0,,4.0,0,68.37
251,725,3,Meter,Low,Web,Pending,2025-02-24 21:08:00,,,88.0,,0,347.05
252,4545,1,Inspection,Low,Web,In Progress,2024-04-13 21:32:00,,,163.0,,0,285.84
253,322,8,Vegetation,Medium,Phone,Closed,2026-01-27 19:59:00,2026-01-31 10:59:00,87.0,164.0,4.0,0,485.36
254,2549,5,Streetlight,High,Field Report,Closed,2024-09-26 07:12:00,2024-09-26 20:12:00,13.0,62.0,5.0,0,462.15
255,5900,3,Streetlight,Critical,Field Report,Open,2024-07-10 11:42:00,,,137.0,,0,319.16
256,2012,8,Meter,Low,Phone,Closed,2025-12-07 07:04:00,2025-12-09 08:04:00,49.0,94.0,3.0,0,280.0
257,4334,5,Billing,Low,Mobile App,Closed,2025-01-13 14:49:00,2025-01-15 13:49:00,47.0,,5.0,0,204.21
258,4618,4,Inspection,Medium,Field Report,Pending,2025-02-15 18:45:00,,,69.0,,0,414.95
259,5208,3,Meter,Low,Web,Closed,2025-03-23 11:36:00,2025-03-24 17:36:00,30.0,70.0,4.0,0,394.04
260,5965,5,Vegetation,Medium,Phone,Closed,2025-03-17 06:57:00,2025-03-19 06:57:00,48.0,21.0,5.0,0,328.37
261,2340,6,Billing,Medium,Phone,In Progress,2025-08-09 10:59:00,,,,,0,183.99
262,2510,8,Billing,High,Web,Closed,2026-02-17 12:38:00,2026-02-19 11:38:00,47.0,,4.0,0,224.34
263,3041,2,Vegetation,Medium,Field Report,Pending,2024-07-05 03:54:00,,,4.0,,0,405.43
264,2263,2,Outage,Medium,Phone,Closed,2024-09-29 05:24:00,2024-09-29 20:24:00,15.0,74.0,4.0,1,379.35
265,5470,4,Streetlight,Medium,Web,In Progress,2024-09-10 05:26:00,,,78.0,,0,433.16
266,2531,1,Meter,High,Field Report,Closed,2025-08-03 13:14:00,2025-08-04 14:14:00,25.0,118.0,4.0,0,444.41
267,5577,4,Streetlight,Low,Phone,Closed,2025-05-22 16:52:00,2025-05-25 03:52:00,59.0,43.0,3.0,0,209.9
268,986,1,Outage,High,Field Report,Closed,2024-04-04 17:17:00,2024-04-05 02:17:00,9.0,54.0,3.0,0,507.93
269,5390,4,Meter,High,Field Report,Closed,2025-06-01 14:16:00,2025-06-02 00:16:00,10.0,175.0,5.0,0,368.99
270,5561,5,Billing,Low,Web,Closed,2025-10-20 05:55:00,2025-10-23 07:55:00,74.0,,4.0,0,155.92
271,208,2,Inspection,Medium,Mobile App,Pending,2026-01-29 04:14:00,,,119.0,,0,449.3
272,4730,1,Billing,Medium,Field Report,Open,2024-07-11 06:29:00,,,,,0,133.53
273,508,3,Inspection,Low,Mobile App,Closed,2024-06-05 14:59:00,2024-06-08 13:59:00,71.0,7.0,4.0,0,377.7
274,3011,1,Meter,Medium,Phone,Closed,2024-02-07 00:58:00,2024-02-07 18:58:00,18.0,175.0,3.0,0,416.89
275,1049,7,Outage,Low,Field Report,Closed,2025-11-09 06:07:00,2025-11-09 22:07:00,16.0,155.0,4.0,0,351.66
276,4700,7,Inspection,Low,Web,In Progress,2026-02-20 12:33:00,,,178.0,,1,301.42
277,1348,1,Streetlight,Low,Web,Closed,2025-01-22 19:22:00,2025-01-25 04:22:00,57.0,40.0,4.0,0,261.95
278,3202,6,Outage,High,Web,In Progress,2025-08-12 23:40:00,,,64.0,,0,196.77
279,5892,7,Billing,Medium,Web,Closed,2024-08-28 04:10:00,2024-08-31 14:10:00,82.0,,4.0,0,143.04
280,3627,3,Meter,Medium,Web,In Progress,2024-01-02 09:23:00,,,177.0,,0,499.89
281,1820,7,Line Repair,Low,Web,Closed,2025-03-09 13:05:00,2025-03-11 07:05:00,42.0,9.0,3.0,0,234.84
282,751,1,Streetlight,Medium,Field Report,Closed,2024-02-16 16:11:00,2024-02-18 12:11:00,44.0,128.0,4.0,0,396.59
283,990,2,Line Repair,High,Web,Open,2025-01-25 01:06:00,,,32.0,,0,366.81
284,818,7,Billing,High,Web,Closed,2025-07-25 21:35:00,2025-07-26 22:35:00,25.0,,4.0,0,15.0
285,735,2,Streetlight,Medium,Field Report,In Progress,2025-12-25 08:34:00,,,104.0,,0,228.35
286,2657,2,Billing,Low,Web,Escalated,2024-08-02 06:44:00,,,,,0,214.83
287,1323,6,Streetlight,Medium,Phone,Closed,2026-02-11 19:18:00,2026-02-13 06:18:00,35.0,40.0,5.0,0,394.4
288,5492,2,Line Repair,Medium,Web,Closed,2024-07-01 23:22:00,2024-07-02 21:22:00,22.0,97.0,3.0,0,413.03
289,5063,3,Streetlight,Low,Mobile App,Closed,2025-11-02 01:57:00,2025-11-04 11:57:00,58.0,163.0,4.0,0,580.41
290,3923,6,Line Repair,Low,Phone,Closed,2025-06-28 01:17:00,2025-06-29 01:17:00,24.0,126.0,5.0,0,286.71
291,1936,8,Outage,Medium,Web,Closed,2025-07-26 09:49:00,2025-07-26 20:49:00,11.0,144.0,5.0,0,293.57
292,112,2,Line Repair,Low,Field Report,Open,2024-06-27 12:42:00,,,74.0,,0,413.7
293,1878,5,Vegetation,High,Mobile App,Closed,2025-01-30 02:20:00,2025-01-31 23:20:00,45.0,122.0,5.0,1,437.53
294,2609,5,Meter,Low,Web,Closed,2025-10-03 21:04:00,2025-10-07 02:04:00,77.0,110.0,3.0,0,284.56
295,2193,8,Outage,Medium,Mobile App,Open,2024-12-03 13:17:00,,,172.0,,1,343.3
296,5906,1,Billing,Critical,Mobile App,Closed,2025-04-06 17:31:00,2025-04-07 16:31:00,23.0,,4.0,0,15.0
297,3909,3,Line Repair,High,Phone,Escalated,2024-09-16 05:27:00,,,171.0,,1,404.95
298,5102,8,Line Repair,Medium,Web,Closed,2026-01-16 21:05:00,2026-01-17 23:05:00,26.0,19.0,5.0,0,425.05
299,4683,4,Meter,High,Field Report,Closed,2025-04-18 17:36:00,2025-04-20 02:36:00,33.0,104.0,4.0,1,200.51
300,4287,7,Billing,Low,Field Report,Closed,2025-05-17 15:14:00,2025-05-21 07:14:00,88.0,,4.0,0,144.44
301,1519,2,Outage,Medium,Phone,Closed,2025-04-16 10:44:00,2025-04-16 16:44:00,6.0,136.0,3.0,0,444.78
302,3893,1,Inspection,Medium,Web,Closed,2025-10-14 06:40:00,2025-10-16 21:40:00,63.0,179.0,5.0,0,352.55
303,1664,5,Outage,Low,Field Report,Open,2024-12-02 09:12:00,,,132.0,,0,434.45
304,4737,1,Inspection,Low,Phone,Closed,2024-05-28 01:10:00,2024-05-31 00:10:00,71.0,18.0,4.0,0,308.4
305,193,4,Line Repair,Medium,Field Report,Closed,2024-10-05 09:36:00,2024-10-06 00:36:00,15.0,73.0,4.0,0,369.99
306,5825,2,Outage,Low,Field Report,Closed,2025-02-09 09:19:00,2025-02-09 22:19:00,13.0,112.0,5.0,0,269.49
307,2440,2,Vegetation,Medium,Mobile App,Closed,2024-04-01 13:52:00,2024-04-04 17:52:00,76.0,89.0,4.0,0,480.23
308,277,8,Meter,Low,Phone,Closed,2025-02-20 07:22:00,2025-02-22 22:22:00,63.0,57.0,5.0,0,216.3
309,309,1,Vegetation,Medium,Mobile App,Closed,2025-08-01 13:39:00,2025-08-05 04:39:00,87.0,119.0,5.0,0,357.41
310,901,2,Line Repair,Medium,Mobile App,Closed,2024-05-20 18:44:00,2024-05-22 03:44:00,33.0,83.0,4.0,0,476.84
311,5692,4,Billing,Medium,Phone,Closed,2024-07-02 11:22:00,2024-07-08 12:22:00,145.0,,4.0,0,79.9
312,3791,6,Billing,Low,Mobile App,Closed,2024-08-28 02:54:00,2024-09-02 11:54:00,129.0,,5.0,0,72.94
313,4297,5,Vegetation,Medium,Mobile App,Pending,2025-09-18 12:22:00,,,106.0,,0,324.64
314,2032,6,Meter,Low,Mobile App,Closed,2024-10-26 23:14:00,2024-10-28 02:14:00,27.0,66.0,3.0,0,259.63
315,2502,7,Vegetation,Medium,Web,In Progress,2026-02-10 19:15:00,,,67.0,,0,346.88
316,3694,2,Meter,Medium,Mobile App,Closed,2025-02-23 08:01:00,2025-02-25 06:01:00,46.0,174.0,5.0,0,260.15
317,5732,1,Vegetation,Low,Phone,Closed,2025-08-30 10:32:00,2025-09-06 11:32:00,169.0,155.0,4.0,0,345.55
318,5928,6,Streetlight,Critical,Mobile App,Closed,2024-04-12 07:10:00,2024-04-13 08:10:00,25.0,3.0,3.0,0,384.42
319,4678,6,Billing,Low,Web,Open,2024-04-27 15:48:00,,,,,0,164.32
320,4249,5,Meter,Low,Field Report,In Progress,2025-01-14 10:30:00,,,34.0,,0,570.98
321,1030,6,Outage,Low,Mobile App,In Progress,2024-10-11 18:27:00,,,98.0,,0,302.21
322,1216,2,Inspection,Low,Phone,Closed,2024-01-29 04:57:00,2024-02-01 05:57:00,73.0,92.0,4.0,1,292.64
323,941,8,Meter,High,Mobile App,Closed,2025-02-06 11:33:00,2025-02-08 12:33:00,49.0,101.0,5.0,0,298.63
324,4771,2,Meter,Medium,Field Report,Escalated,2024-01-03 17:27:00,,,21.0,,0,392.43
325,4993,3,Meter,Low,Mobile App,Closed,2025-07-19 09:12:00,2025-07-21 00:12:00,39.0,84.0,5.0,0,368.26
326,1813,1,Outage,Low,Mobile App,Pending,2024-02-19 06:18:00,,,49.0,,0,489.28
327,1291,1,Streetlight,High,Phone,Closed,2024-09-11 06:19:00,2024-09-15 01:19:00,91.0,47.0,4.0,0,315.11
328,1704,3,Inspection,Low,Web,Closed,2025-11-10 14:45:00,2025-11-14 13:45:00,95.0,130.0,4.0,0,409.27
329,5528,4,Line Repair,Medium,Phone,Pending,2024-02-03 17:50:00,,,167.0,,0,334.07
330,5799,4,Line Repair,Medium,Mobile App,Closed,2025-01-25 18:03:00,2025-01-26 07:03:00,13.0,168.0,3.0,1,284.22
331,5429,1,Streetlight,Medium,Mobile App,Closed,2024-03-06 14:16:00,2024-03-08 23:16:00,57.0,10.0,5.0,0,303.41
332,2610,7,Outage,Low,Mobile App,In Progress,2024-02-18 05:10:00,,,157.0,,0,348.52
333,3459,7,Billing,Low,Mobile App,Closed,2026-01-17 05:12:00,2026-01-22 08:12:00,123.0,,5.0,0,72.22
334,1256,8,Vegetation,Low,Web,Closed,2024-01-17 04:21:00,2024-01-21 01:21:00,93.0,28.0,5.0,0,411.37
335,82,4,Meter,Low,Mobile App,Closed,2025-02-22 14:28:00,2025-02-27 18:28:00,124.0,178.0,4.0,0,317.66
336,3505,8,Line Repair,Medium,Phone,In Progress,2025-03-24 13:09:00,,,157.0,,0,449.78
337,2583,5,Meter,High,Web,Closed,2024-10-11 20:23:00,2024-10-13 14:23:00,42.0,21.0,4.0,0,446.0
338,1418,4,Streetlight,High,Mobile App,Open,2025-05-14 05:15:00,,,70.0,,0,474.39
339,1080,5,Outage,Medium,Field Report,Closed,2024-03-10 18:51:00,2024-03-11 09:51:00,15.0,5.0,4.0,1,363.2
340,5880,2,Outage,Low,Web,Closed,2024-10-26 01:56:00,2024-10-27 04:56:00,27.0,113.0,3.0,0,383.18
341,5917,4,Billing,High,Field Report,Pending,2026-01-17 03:53:00,,,,,0,122.59
342,5661,7,Billing,High,Field Report,In Progress,2024-04-18 19:50:00,,,,,0,137.2
343,1499,2,Streetlight,Low,Mobile App,Closed,2025-10-17 17:14:00,2025-10-21 10:14:00,89.0,113.0,3.0,0,417.16
344,5552,6,Billing,Low,Phone,Closed,2024-07-03 04:20:00,2024-07-06 21:20:00,89.0,,5.0,0,92.3
345,4792,4,Line Repair,Low,Field Report,Closed,2026-02-15 17:18:00,2026-02-16 23:18:00,30.0,130.0,4.0,0,491.97
346,1208,3,Streetlight,Medium,Web,Pending,2025-04-07 18:49:00,,,48.0,,1,375.11
347,693,8,Outage,Low,Field Report,Closed,2025-06-09 01:15:00,2025-06-09 22:15:00,21.0,177.0,4.0,0,309.82
348,5032,5,Outage,Critical,Phone,In Progress,2025-04-10 01:55:00,,,75.0,,0,446.63
349,5156,3,Streetlight,Medium,Mobile App,Closed,2024-04-16 18:39:00,2024-04-18 04:39:00,34.0,178.0,4.0,0,286.99
350,4901,7,Meter,High,Phone,Closed,2025-05-20 03:11:00,2025-05-22 01:11:00,46.0,127.0,3.0,0,299.7
351,2086,6,Meter,Medium,Web,In Progress,2024-06-16 00:23:00,,,39.0,,0,490.9
352,3078,8,Outage,Medium,Mobile App,In Progress,2025-08-28 20:24:00,,,50.0,,0,300.03
353,13,5,Inspection,High,Web,Closed,2024-10-23 09:19:00,2024-10-28 02:19:00,113.0,5.0,3.0,0,152.11
354,4249,5,Billing,Medium,Mobile App,Open,2024-01-13 08:29:00,,,,,0,74.82
355,3066,2,Vegetation,Medium,Mobile App,In Progress,2024-03-14 19:49:00,,,49.0,,0,413.75
356,3672,6,Billing,Medium,Web,Closed,2025-02-10 13:40:00,2025-02-12 18:40:00,53.0,,4.0,0,15.0
357,4897,3,Inspection,Medium,Mobile App,Closed,2024-07-08 14:58:00,2024-07-12 06:58:00,88.0,82.0,5.0,0,341.07
358,1311,2,Streetlight,Medium,Phone,Closed,2025-03-04 02:56:00,2025-03-10 01:56:00,143.0,139.0,3.0,1,212.7
359,4953,1,Outage,Medium,Web,Closed,2024-06-03 18:18:00,2024-06-04 01:18:00,7.0,83.0,4.0,0,371.9
360,3363,6,Meter,Low,Mobile App,Closed,2024-11-19 21:44:00,2024-11-21 18:44:00,45.0,60.0,4.0,0,237.36
361,3796,1,Inspection,High,Field Report,Closed,2024-06-25 19:46:00,2024-06-29 09:46:00,86.0,47.0,4.0,1,450.56
362,3089,2,Outage,Medium,Phone,Closed,2025-10-23 21:35:00,2025-10-24 10:35:00,13.0,50.0,4.0,0,401.28
363,877,4,Meter,Medium,Phone,Closed,2024-02-14 08:36:00,2024-02-16 07:36:00,47.0,58.0,5.0,0,469.62
364,1287,7,Outage,Medium,Web,Closed,2024-06-04 03:53:00,2024-06-04 14:53:00,11.0,20.0,5.0,0,341.92
365,2426,3,Billing,Critical,Phone,Closed,2025-12-29 11:34:00,2025-12-30 19:34:00,32.0,,3.0,0,282.08
366,3418,5,Vegetation,Critical,Mobile App,Closed,2024-01-09 03:48:00,2024-01-10 07:48:00,28.0,136.0,3.0,0,361.53
367,4557,5,Vegetation,Medium,Mobile App,In Progress,2026-02-07 04:53:00,,,1.0,,1,425.66
368,3181,6,Outage,Critical,Field Report,Closed,2025-03-28 20:33:00,2025-03-28 22:33:00,2.0,81.0,4.0,0,179.94
369,3177,8,Inspection,Low,Field Report,Closed,2026-02-05 09:49:00,2026-02-08 16:49:00,79.0,153.0,2.0,0,207.45
370,1060,3,Meter,Medium,Phone,Pending,2025-09-17 04:45:00,,,38.0,,0,420.72
371,1584,2,Outage,Low,Phone,Closed,2024-02-16 09:10:00,2024-02-17 04:10:00,19.0,137.0,3.0,0,345.71
372,924,2,Meter,Medium,Phone,Closed,2024-04-02 15:55:00,2024-04-04 08:55:00,41.0,40.0,3.0,0,485.31
373,3329,5,Vegetation,Medium,Mobile App,Closed,2025-08-12 22:33:00,2025-08-18 01:33:00,123.0,42.0,4.0,0,352.42
374,1632,5,Outage,Medium,Phone,Closed,2024-08-12 13:27:00,2024-08-13 01:27:00,12.0,177.0,2.0,0,327.75
375,5786,1,Outage,Low,Web,Closed,2026-02-04 05:34:00,2026-02-04 16:34:00,11.0,140.0,3.0,0,324.7
376,790,4,Outage,Medium,Mobile App,Pending,2024-07-02 08:15:00,,,61.0,,0,407.68
377,16,5,Streetlight,Medium,Web,Closed,2025-03-03 19:10:00,2025-03-05 19:10:00,48.0,145.0,4.0,0,475.94
378,512,6,Outage,Medium,Field Report,Closed,2024-06-16 14:48:00,2024-06-17 05:48:00,15.0,63.0,4.0,0,291.78
379,1453,6,Line Repair,Critical,Web,Closed,2025-05-28 19:57:00,2025-05-29 03:57:00,8.0,53.0,4.0,0,430.57
380,3963,1,Billing,High,Mobile App,Closed,2025-10-12 03:56:00,2025-10-14 03:56:00,48.0,,5.0,0,71.83
381,3298,2,Outage,Medium,Web,Escalated,2025-03-20 17:19:00,,,28.0,,1,367.78
382,610,1,Outage,Medium,Web,Closed,2024-07-24 07:45:00,2024-07-25 10:45:00,27.0,26.0,3.0,0,506.24
383,4163,5,Inspection,Low,Web,Closed,2025-04-17 23:38:00,2025-04-22 09:38:00,106.0,17.0,3.0,0,306.45
384,2666,5,Inspection,High,Phone,Closed,2025-02-19 15:31:00,2025-02-21 09:31:00,42.0,167.0,4.0,1,397.06
385,5154,2,Inspection,High,Web,Pending,2024-01-07 20:57:00,,,134.0,,1,347.81
386,5360,6,Line Repair,Low,Phone,Closed,2025-09-28 04:29:00,2025-09-30 22:29:00,66.0,105.0,5.0,1,389.27
387,4122,6,Inspection,Medium,Field Report,Closed,2025-08-16 17:41:00,2025-08-19 06:41:00,61.0,178.0,4.0,0,405.22
388,5413,6,Billing,High,Phone,Closed,2026-01-03 23:09:00,2026-01-04 20:09:00,21.0,,4.0,0,15.0
389,5702,1,Streetlight,Medium,Field Report,In Progress,2026-02-21 05:39:00,,,148.0,,0,408.25
390,1134,5,Meter,Low,Web,Closed,2024-12-17 10:14:00,2024-12-19 09:14:00,47.0,172.0,5.0,0,239.68
391,5214,8,Outage,,Mobile App,Closed,2024-05-19 18:55:00,2024-05-20 00:55:00,6.0,114.0,4.0,0,444.24
392,3893,1,Outage,Medium,Field Report,In Progress,2025-08-27 09:04:00,,,147.0,,0,308.7
393,3969,5,Outage,Low,Field Report,Closed,2024-11-10 21:43:00,2024-11-11 23:43:00,26.0,144.0,4.0,0,334.46
394,5062,8,Line Repair,Low,Mobile App,In Progress,2024-03-18 16:12:00,,,130.0,,0,408.71
395,922,5,Billing,Low,Field Report,Closed,2025-06-15 20:21:00,2025-06-17 10:21:00,38.0,,5.0,0,244.21
396,4395,6,Line Repair,Low,Field Report,Open,2024-10-26 18:34:00,,,75.0,,0,385.62
397,4956,4,Outage,Medium,Field Report,Closed,2024-01-11 10:10:00,2024-01-11 23:10:00,13.0,9.0,4.0,0,300.47
398,1144,1,Streetlight,,Field Report,Pending,2024-10-23 17:38:00,,,5.0,,0,347.7
399,1468,6,Meter,High,Mobile App,Closed,2025-06-16 03:49:00,2025-06-17 21:49:00,42.0,143.0,4.0,0,316.64
400,4696,1,Vegetation,High,Phone,Closed,2024-12-03 15:19:00,2024-12-06 20:19:00,77.0,139.0,2.0,0,453.39
401,5070,2,Vegetation,Medium,Phone,Escalated,2025-07-20 11:26:00,,,61.0,,1,317.38
402,3663,6,Line Repair,Critical,Phone,Closed,2024-01-01 06:02:00,2024-01-01 09:02:00,3.0,100.0,3.0,0,454.47
403,3304,3,Outage,High,Mobile App,Pending,2025-10-22 06:01:00,,,92.0,,0,381.19
404,796,7,Vegetation,High,Web,In Progress,2025-03-24 17:42:00,,,76.0,,0,392.93
405,4666,8,Outage,High,Phone,Closed,2025-10-31 03:33:00,2025-10-31 11:33:00,8.0,107.0,3.0,0,439.66
406,287,1,Outage,Medium,Web,Closed,2025-03-13 11:56:00,2025-03-13 19:56:00,8.0,13.0,3.0,0,311.47
407,2422,6,Meter,Critical,Web,Closed,2025-09-07 19:02:00,2025-09-08 19:02:00,24.0,71.0,5.0,0,318.62
408,3457,6,Vegetation,Critical,Mobile App,Closed,2024-06-17 09:02:00,2024-06-18 06:02:00,21.0,33.0,4.0,1,536.91
409,2820,2,Vegetation,Medium,Field Report,Closed,2024-05-20 10:59:00,2024-05-24 13:59:00,99.0,46.0,4.0,0,442.73
410,1482,5,Outage,,Web,Closed,2024-08-08 20:41:00,2024-08-09 14:41:00,18.0,113.0,4.0,0,332.33
411,2119,4,Billing,Medium,Field Report,Closed,2024-11-06 17:18:00,2024-11-08 19:18:00,50.0,,4.0,0,185.49
412,4893,6,Meter,Medium,Web,Closed,2024-04-08 07:34:00,2024-04-09 19:34:00,36.0,2.0,5.0,0,342.74
413,671,8,Streetlight,Low,Mobile App,Closed,2024-08-11 03:10:00,2024-08-14 21:10:00,90.0,153.0,2.0,1,432.47
414,2041,4,Billing,Medium,Phone,Closed,2024-03-10 22:49:00,2024-03-13 10:49:00,60.0,,5.0,0,15.0
415,5244,5,Outage,Critical,Field Report,Closed,2024-06-09 13:49:00,2024-06-09 23:49:00,10.0,165.0,4.0,0,449.74
416,2019,3,Vegetation,Medium,Mobile App,Closed,2025-07-21 10:10:00,2025-07-23 07:10:00,45.0,172.0,4.0,0,255.19
417,5581,5,Line Repair,Low,Mobile App,Escalated,2024-04-13 12:07:00,,,84.0,,0,522.26
418,5038,7,Outage,Low,Mobile App,Closed,2024-02-23 16:54:00,2024-02-24 05:54:00,13.0,93.0,4.0,0,428.31
419,760,8,Meter,Medium,Mobile App,Closed,2025-04-27 07:48:00,2025-04-29 11:48:00,52.0,55.0,4.0,0,382.85
420,1157,6,Meter,High,Mobile App,Closed,2024-04-24 14:07:00,2024-04-27 16:07:00,74.0,77.0,4.0,0,368.1
421,4679,6,Billing,Low,Web,Closed,2024-02-07 10:14:00,2024-02-11 21:14:00,107.0,,5.0,0,226.83
422,1821,6,Outage,Medium,Field Report,Closed,2024-03-26 02:44:00,2024-03-26 15:44:00,13.0,165.0,3.0,0,497.01
423,4923,8,Streetlight,Medium,Phone,Closed,2025-06-09 15:32:00,2025-06-11 04:32:00,37.0,45.0,4.0,0,282.12
424,4562,3,Outage,High,Field Report,Open,2025-07-10 15:12:00,,,143.0,,0,379.59
425,2589,4,Inspection,Low,Phone,Closed,2025-03-31 22:19:00,2025-04-05 06:19:00,104.0,170.0,4.0,0,495.23
426,2683,7,Inspection,Medium,Phone,In Progress,2024-04-13 16:36:00,,,92.0,,0,328.03
427,3919,7,Outage,Low,Field Report,Closed,2025-05-23 02:47:00,2025-05-24 01:47:00,23.0,97.0,5.0,0,239.52
428,4854,7,Line Repair,Medium,Phone,In Progress,2024-11-13 07:13:00,,,35.0,,0,413.11
429,4716,4,Meter,Medium,Field Report,Closed,2024-09-25 10:03:00,2024-09-26 20:03:00,34.0,148.0,5.0,0,336.49
430,238,7,Inspection,Low,Mobile App,Open,2025-05-06 07:36:00,,,60.0,,0,334.42
431,5602,2,Inspection,Low,Phone,Closed,2025-07-07 19:26:00,2025-07-11 21:26:00,98.0,75.0,3.0,0,220.4
432,1395,3,Inspection,Medium,Mobile App,Closed,2025-09-26 21:39:00,2025-10-01 23:39:00,122.0,150.0,3.0,0,260.77
433,1399,4,Vegetation,High,Field Report,Closed,2024-12-02 20:45:00,2024-12-03 16:45:00,20.0,134.0,3.0,0,230.92
434,4247,7,Inspection,High,Phone,Closed,2024-07-02 04:04:00,2024-07-06 02:04:00,94.0,150.0,5.0,0,288.07
435,4414,8,Vegetation,High,Phone,Closed,2024-05-20 09:33:00,2024-05-27 02:33:00,161.0,164.0,5.0,0,320.77
436,3702,5,Line Repair,Medium,Mobile App,Closed,2026-02-07 18:33:00,2026-02-08 00:33:00,6.0,68.0,5.0,0,224.94
437,811,1,Line Repair,High,Web,In Progress,2025-03-11 15:48:00,,,134.0,,0,442.03
438,4288,8,Outage,Low,Web,Closed,2025-10-15 00:13:00,2025-10-17 00:13:00,48.0,88.0,5.0,0,400.75
439,4394,4,Outage,Low,Web,Closed,2025-09-16 15:53:00,2025-09-17 10:53:00,19.0,71.0,5.0,0,418.3
440,2758,3,Vegetation,High,Phone,Pending,2026-01-25 19:42:00,,,147.0,,0,359.38
441,1368,4,Line Repair,Medium,Phone,Closed,2025-01-14 10:09:00,2025-01-15 04:09:00,18.0,109.0,3.0,0,324.74
442,4794,3,Meter,High,Mobile App,Closed,2024-04-01 20:53:00,2024-04-02 07:53:00,11.0,130.0,4.0,0,261.03
443,170,7,Line Repair,Medium,Phone,Closed,2026-02-26 21:20:00,2026-02-27 08:20:00,11.0,173.0,4.0,0,475.28
444,996,5,Outage,,Phone,Closed,2024-01-11 07:54:00,2024-01-12 07:54:00,24.0,147.0,3.0,0,260.93
445,2519,5,Outage,High,Mobile App,Closed,2024-05-04 07:46:00,2024-05-04 19:46:00,12.0,147.0,3.0,1,329.78
446,4351,3,Meter,Medium,Phone,Open,2025-05-29 22:07:00,,,84.0,,1,262.85
447,1112,3,Meter,High,Web,Closed,2025-02-14 02:57:00,2025-02-15 04:57:00,26.0,179.0,3.0,0,295.88
448,4350,3,Billing,Medium,Field Report,Closed,2024-05-23 14:05:00,2024-05-25 21:05:00,55.0,,3.0,0,159.64
449,5904,7,Vegetation,Medium,Web,Closed,2024-12-27 07:51:00,2024-12-30 12:51:00,77.0,2.0,4.0,0,370.15
450,4461,7,Meter,High,Field Report,Pending,2024-04-02 11:40:00,,,116.0,,0,361.27
451,705,7,Inspection,High,Field Report,Closed,2024-09-02 18:31:00,2024-09-04 07:31:00,37.0,92.0,4.0,0,398.9
452,948,6,Outage,Low,Field Report,Closed,2025-11-26 19:02:00,2025-11-27 09:02:00,14.0,131.0,4.0,0,286.82
453,3863,8,Billing,Medium,Web,Escalated,2025-07-11 19:26:00,,,,,0,15.0
454,3358,5,Outage,Critical,Mobile App,Closed,2024-06-30 16:05:00,2024-07-01 00:05:00,8.0,66.0,3.0,0,287.64
455,5774,8,Inspection,Low,Phone,Pending,2025-09-30 22:29:00,,,83.0,,0,430.54
